link,id,Availability ,title,Description,Size,Material,custom_label_0	,custom_label_1	,Price,product_type,image_link	
https://www.burrandknot.com/all/p/penntor,fd7ffeb8-5010-467e-b727-4768fd57ad60,In stock,PENNTOR,"Stunning full length mirror with a classic slate and oak frame. <span style=""color: rgb(0, 0, 0)"">The Penntor’s timeless design will suit both modern and traditional interiors and looks equally attractive hung or propped up against the wall.</span><span style=""color: rgb(0, 0, 0)""><em>25mm thick slate with a frame depth of 150mm, mirror can be slanted or flat faced</span>",2000 x 1500,,,,1760 GBP,/mirrors,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634565210911-4FZZFK2XX2UUDHTL0PZ4/DSC_1566.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634565210415-K191W4UVKNJHR0X9LZK6/DSC_1567.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634565212094-0E8JJ08J735IFJPT22K6/DSC_1570.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634565211728-067IPRCCLE397LLYT8ZU/DSC_1589.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634565208450-GIB1NB4HSJJPLPAD6S4T/DSC_1592.jpg
https://www.burrandknot.com/all/p/lerrynmirror,ade0e866-3265-479c-b7df-2fdbed2d9db6,In stock,LERRYN,"A classic design, our Lerryn mirror takes natural oak(80mm thick, bevelled) to create a simple elegant frame that can be hung or propped up against the wall.",1000 x 500,,,,664 GBP,/mirrors,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703710-NZQ2UA85368NRI52M2MT/DSC_1607.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703849-6A3Z2CCFDV673OK4E716/DSC_1628.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569705063-G7YFKMNAFAPDD4AK3DTM/DSC_1631.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569704902-BAEQEUMVXZAPDFPXU16G/DSC_1634.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703125-4KTMHSGR13LRG4NXMGZT/DSC_1639.jpg
https://www.burrandknot.com/all/p/lerrynmirror,b2e7088f-22b3-44e4-9b81-366fa8fdfad3,In stock,LERRYN,"A classic design, our Lerryn mirror takes natural oak(80mm thick, bevelled) to create a simple elegant frame that can be hung or propped up against the wall.",1000 x 1000,,,,762 GBP,/mirrors,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703710-NZQ2UA85368NRI52M2MT/DSC_1607.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703849-6A3Z2CCFDV673OK4E716/DSC_1628.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569705063-G7YFKMNAFAPDD4AK3DTM/DSC_1631.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569704902-BAEQEUMVXZAPDFPXU16G/DSC_1634.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703125-4KTMHSGR13LRG4NXMGZT/DSC_1639.jpg
https://www.burrandknot.com/all/p/lerrynmirror,d6c80066-dcc8-4f2c-95f6-0303d630b2ae,In stock,LERRYN,"A classic design, our Lerryn mirror takes natural oak(80mm thick, bevelled) to create a simple elegant frame that can be hung or propped up against the wall.",1400 x 1400,,,,1150 GBP,/mirrors,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703710-NZQ2UA85368NRI52M2MT/DSC_1607.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703849-6A3Z2CCFDV673OK4E716/DSC_1628.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569705063-G7YFKMNAFAPDD4AK3DTM/DSC_1631.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569704902-BAEQEUMVXZAPDFPXU16G/DSC_1634.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703125-4KTMHSGR13LRG4NXMGZT/DSC_1639.jpg
https://www.burrandknot.com/all/p/lerrynmirror,9dd04fe8-dc58-46b9-9ed9-23f8b01424da,In stock,LERRYN,"A classic design, our Lerryn mirror takes natural oak(80mm thick, bevelled) to create a simple elegant frame that can be hung or propped up against the wall.",1800 x 650,,,,1061 GBP,/mirrors,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703710-NZQ2UA85368NRI52M2MT/DSC_1607.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703849-6A3Z2CCFDV673OK4E716/DSC_1628.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569705063-G7YFKMNAFAPDD4AK3DTM/DSC_1631.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569704902-BAEQEUMVXZAPDFPXU16G/DSC_1634.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703125-4KTMHSGR13LRG4NXMGZT/DSC_1639.jpg
https://www.burrandknot.com/all/p/lerrynmirror,76f7dc51-f316-4195-a185-3fc2e7edd9e0,In stock,LERRYN,"A classic design, our Lerryn mirror takes natural oak(80mm thick, bevelled) to create a simple elegant frame that can be hung or propped up against the wall.",1800 x 900,,,,1169 GBP,/mirrors,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703710-NZQ2UA85368NRI52M2MT/DSC_1607.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703849-6A3Z2CCFDV673OK4E716/DSC_1628.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569705063-G7YFKMNAFAPDD4AK3DTM/DSC_1631.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569704902-BAEQEUMVXZAPDFPXU16G/DSC_1634.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703125-4KTMHSGR13LRG4NXMGZT/DSC_1639.jpg
https://www.burrandknot.com/all/p/lerrynmirror,fdc69d11-f0df-42e0-a1e2-cdec06a1bd1f,In stock,LERRYN,"A classic design, our Lerryn mirror takes natural oak(80mm thick, bevelled) to create a simple elegant frame that can be hung or propped up against the wall.",2000 x 1000,,,,1311 GBP,/mirrors,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703710-NZQ2UA85368NRI52M2MT/DSC_1607.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703849-6A3Z2CCFDV673OK4E716/DSC_1628.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569705063-G7YFKMNAFAPDD4AK3DTM/DSC_1631.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569704902-BAEQEUMVXZAPDFPXU16G/DSC_1634.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703125-4KTMHSGR13LRG4NXMGZT/DSC_1639.jpg
https://www.burrandknot.com/all/p/lerrynmirror,918a3991-9f31-484d-b107-a78059c6925e,In stock,LERRYN,"A classic design, our Lerryn mirror takes natural oak(80mm thick, bevelled) to create a simple elegant frame that can be hung or propped up against the wall.",2000 x 1500,,,,1493 GBP,/mirrors,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703710-NZQ2UA85368NRI52M2MT/DSC_1607.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703849-6A3Z2CCFDV673OK4E716/DSC_1628.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569705063-G7YFKMNAFAPDD4AK3DTM/DSC_1631.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569704902-BAEQEUMVXZAPDFPXU16G/DSC_1634.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634569703125-4KTMHSGR13LRG4NXMGZT/DSC_1639.jpg
https://www.burrandknot.com/all/p/tewyn-oak-chestnut,d8c10786-c870-4235-854d-1b758407d1ec,In stock,TEWYN,"A traditional table with a stylish twist, our Tewyn table is a one-off, show-stopping centrepiece, with carefully crafted clear resin frame legs that shows off the stunning raw wild live oak edge.Full of natural beauty and topped with a choice of chestnut or oak wood, both with beautiful grain patterns, our Tewyn range makes for wonderful kitchen and dining tables. The clear resin can have a colour added to it, to make translucent effect, solid colour or metal finish, (copper, iron, brass), which can also so be add to small splits or knot in the table top. Let us know if you’d like to add this customisation!",4-6 seater | 1800 x 900 x 770mm,Oak,52mm,Wainy live edge,3135 GBP,/dining-tables/tewyn,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722286-6GJ3VJTCS8PKDKMYR8CE/DSC_2435.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722162-3T1WU0Y5UCHUB7RL2OYY/DSC_2440.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634729515329-AA14XNP77OVVBWCKCQME/DSC_2426.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634730251360-AZ8IHI0BD822520K567N/DSC_2420.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634731240102-VQLRVN9TL8I30HPQYBCV/DSC_2415.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634733480695-J98Y2V2PO376UBPMNR4T/DSC_2318.jpg
https://www.burrandknot.com/all/p/tewyn-oak-chestnut,3d5fd5b9-2a4c-4ad8-b76b-f48ed562c9b4,In stock,TEWYN,"A traditional table with a stylish twist, our Tewyn table is a one-off, show-stopping centrepiece, with carefully crafted clear resin frame legs that shows off the stunning raw wild live oak edge.Full of natural beauty and topped with a choice of chestnut or oak wood, both with beautiful grain patterns, our Tewyn range makes for wonderful kitchen and dining tables. The clear resin can have a colour added to it, to make translucent effect, solid colour or metal finish, (copper, iron, brass), which can also so be add to small splits or knot in the table top. Let us know if you’d like to add this customisation!",6-8 seater | 2200 x 1100 x 770mm,Oak,52mm,Wainy live edge,3408 GBP,/dining-tables/tewyn,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722286-6GJ3VJTCS8PKDKMYR8CE/DSC_2435.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722162-3T1WU0Y5UCHUB7RL2OYY/DSC_2440.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634729515329-AA14XNP77OVVBWCKCQME/DSC_2426.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634730251360-AZ8IHI0BD822520K567N/DSC_2420.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634731240102-VQLRVN9TL8I30HPQYBCV/DSC_2415.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634733480695-J98Y2V2PO376UBPMNR4T/DSC_2318.jpg
https://www.burrandknot.com/all/p/tewyn-oak-chestnut,d00f4a84-f0b0-4208-9153-a98960309e90,In stock,TEWYN,"A traditional table with a stylish twist, our Tewyn table is a one-off, show-stopping centrepiece, with carefully crafted clear resin frame legs that shows off the stunning raw wild live oak edge.Full of natural beauty and topped with a choice of chestnut or oak wood, both with beautiful grain patterns, our Tewyn range makes for wonderful kitchen and dining tables. The clear resin can have a colour added to it, to make translucent effect, solid colour or metal finish, (copper, iron, brass), which can also so be add to small splits or knot in the table top. Let us know if you’d like to add this customisation!",4-6 seater | 1800 x 900 x 770mm,Chestnut,52mm,Wainy live edge,1870 GBP,/dining-tables/tewyn,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722286-6GJ3VJTCS8PKDKMYR8CE/DSC_2435.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722162-3T1WU0Y5UCHUB7RL2OYY/DSC_2440.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634729515329-AA14XNP77OVVBWCKCQME/DSC_2426.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634730251360-AZ8IHI0BD822520K567N/DSC_2420.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634731240102-VQLRVN9TL8I30HPQYBCV/DSC_2415.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634733480695-J98Y2V2PO376UBPMNR4T/DSC_2318.jpg
https://www.burrandknot.com/all/p/tewyn-oak-chestnut,75074842-29d4-4d40-a179-98b46e278cdf,In stock,TEWYN,"A traditional table with a stylish twist, our Tewyn table is a one-off, show-stopping centrepiece, with carefully crafted clear resin frame legs that shows off the stunning raw wild live oak edge.Full of natural beauty and topped with a choice of chestnut or oak wood, both with beautiful grain patterns, our Tewyn range makes for wonderful kitchen and dining tables. The clear resin can have a colour added to it, to make translucent effect, solid colour or metal finish, (copper, iron, brass), which can also so be add to small splits or knot in the table top. Let us know if you’d like to add this customisation!",6-8 seater | 2200 x 1100 x 770mm,Chestnut,52mm,Wainy live edge,2101 GBP,/dining-tables/tewyn,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722286-6GJ3VJTCS8PKDKMYR8CE/DSC_2435.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722162-3T1WU0Y5UCHUB7RL2OYY/DSC_2440.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634729515329-AA14XNP77OVVBWCKCQME/DSC_2426.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634730251360-AZ8IHI0BD822520K567N/DSC_2420.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634731240102-VQLRVN9TL8I30HPQYBCV/DSC_2415.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634733480695-J98Y2V2PO376UBPMNR4T/DSC_2318.jpg
https://www.burrandknot.com/all/p/tewyn-oak-chestnut,8054c7e9-9c15-4fdb-9541-e67b6cd789f4,In stock,TEWYN,"A traditional table with a stylish twist, our Tewyn table is a one-off, show-stopping centrepiece, with carefully crafted clear resin frame legs that shows off the stunning raw wild live oak edge.Full of natural beauty and topped with a choice of chestnut or oak wood, both with beautiful grain patterns, our Tewyn range makes for wonderful kitchen and dining tables. The clear resin can have a colour added to it, to make translucent effect, solid colour or metal finish, (copper, iron, brass), which can also so be add to small splits or knot in the table top. Let us know if you’d like to add this customisation!",4-6 seater | 1800 x 900 x 770mm,Oak,52mm,Straight edge,3135 GBP,/dining-tables/tewyn,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722286-6GJ3VJTCS8PKDKMYR8CE/DSC_2435.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722162-3T1WU0Y5UCHUB7RL2OYY/DSC_2440.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634729515329-AA14XNP77OVVBWCKCQME/DSC_2426.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634730251360-AZ8IHI0BD822520K567N/DSC_2420.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634731240102-VQLRVN9TL8I30HPQYBCV/DSC_2415.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634733480695-J98Y2V2PO376UBPMNR4T/DSC_2318.jpg
https://www.burrandknot.com/all/p/tewyn-oak-chestnut,17c6612c-52b4-45fa-bcf6-149b37a80f5f,In stock,TEWYN,"A traditional table with a stylish twist, our Tewyn table is a one-off, show-stopping centrepiece, with carefully crafted clear resin frame legs that shows off the stunning raw wild live oak edge.Full of natural beauty and topped with a choice of chestnut or oak wood, both with beautiful grain patterns, our Tewyn range makes for wonderful kitchen and dining tables. The clear resin can have a colour added to it, to make translucent effect, solid colour or metal finish, (copper, iron, brass), which can also so be add to small splits or knot in the table top. Let us know if you’d like to add this customisation!",6-8 seater | 2200 x 1100 x 770mm,Oak,52mm,Straight edge,3408 GBP,/dining-tables/tewyn,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722286-6GJ3VJTCS8PKDKMYR8CE/DSC_2435.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722162-3T1WU0Y5UCHUB7RL2OYY/DSC_2440.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634729515329-AA14XNP77OVVBWCKCQME/DSC_2426.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634730251360-AZ8IHI0BD822520K567N/DSC_2420.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634731240102-VQLRVN9TL8I30HPQYBCV/DSC_2415.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634733480695-J98Y2V2PO376UBPMNR4T/DSC_2318.jpg
https://www.burrandknot.com/all/p/tewyn-oak-chestnut,7e91df87-eae8-491e-9649-f55df8f9a0a0,In stock,TEWYN,"A traditional table with a stylish twist, our Tewyn table is a one-off, show-stopping centrepiece, with carefully crafted clear resin frame legs that shows off the stunning raw wild live oak edge.Full of natural beauty and topped with a choice of chestnut or oak wood, both with beautiful grain patterns, our Tewyn range makes for wonderful kitchen and dining tables. The clear resin can have a colour added to it, to make translucent effect, solid colour or metal finish, (copper, iron, brass), which can also so be add to small splits or knot in the table top. Let us know if you’d like to add this customisation!",4-6 seater | 1800 x 900 x 770mm,Chestnut,52mm,Straight edge,1870 GBP,/dining-tables/tewyn,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722286-6GJ3VJTCS8PKDKMYR8CE/DSC_2435.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722162-3T1WU0Y5UCHUB7RL2OYY/DSC_2440.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634729515329-AA14XNP77OVVBWCKCQME/DSC_2426.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634730251360-AZ8IHI0BD822520K567N/DSC_2420.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634731240102-VQLRVN9TL8I30HPQYBCV/DSC_2415.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634733480695-J98Y2V2PO376UBPMNR4T/DSC_2318.jpg
https://www.burrandknot.com/all/p/tewyn-oak-chestnut,b84a6bdf-6660-4396-bf1b-0b30fd554137,In stock,TEWYN,"A traditional table with a stylish twist, our Tewyn table is a one-off, show-stopping centrepiece, with carefully crafted clear resin frame legs that shows off the stunning raw wild live oak edge.Full of natural beauty and topped with a choice of chestnut or oak wood, both with beautiful grain patterns, our Tewyn range makes for wonderful kitchen and dining tables. The clear resin can have a colour added to it, to make translucent effect, solid colour or metal finish, (copper, iron, brass), which can also so be add to small splits or knot in the table top. Let us know if you’d like to add this customisation!",6-8 seater | 2200 x 1100 x 770mm,Chestnut,52mm,Straight edge,2101 GBP,/dining-tables/tewyn,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722286-6GJ3VJTCS8PKDKMYR8CE/DSC_2435.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722162-3T1WU0Y5UCHUB7RL2OYY/DSC_2440.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634729515329-AA14XNP77OVVBWCKCQME/DSC_2426.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634730251360-AZ8IHI0BD822520K567N/DSC_2420.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634731240102-VQLRVN9TL8I30HPQYBCV/DSC_2415.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634733480695-J98Y2V2PO376UBPMNR4T/DSC_2318.jpg
https://www.burrandknot.com/all/p/tewyn-oak-chestnut,2bf46549-a99f-4ec3-93e7-2d045ccaf5ab,In stock,TEWYN,"A traditional table with a stylish twist, our Tewyn table is a one-off, show-stopping centrepiece, with carefully crafted clear resin frame legs that shows off the stunning raw wild live oak edge.Full of natural beauty and topped with a choice of chestnut or oak wood, both with beautiful grain patterns, our Tewyn range makes for wonderful kitchen and dining tables. The clear resin can have a colour added to it, to make translucent effect, solid colour or metal finish, (copper, iron, brass), which can also so be add to small splits or knot in the table top. Let us know if you’d like to add this customisation!",4-6 seater | 1800 x 900 x 770mm,Oak,52mm,Straight edge burnt,3135 GBP,/dining-tables/tewyn,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722286-6GJ3VJTCS8PKDKMYR8CE/DSC_2435.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722162-3T1WU0Y5UCHUB7RL2OYY/DSC_2440.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634729515329-AA14XNP77OVVBWCKCQME/DSC_2426.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634730251360-AZ8IHI0BD822520K567N/DSC_2420.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634731240102-VQLRVN9TL8I30HPQYBCV/DSC_2415.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634733480695-J98Y2V2PO376UBPMNR4T/DSC_2318.jpg
https://www.burrandknot.com/all/p/tewyn-oak-chestnut,2daec5d6-d730-4a26-8f22-1d03b24527d3,In stock,TEWYN,"A traditional table with a stylish twist, our Tewyn table is a one-off, show-stopping centrepiece, with carefully crafted clear resin frame legs that shows off the stunning raw wild live oak edge.Full of natural beauty and topped with a choice of chestnut or oak wood, both with beautiful grain patterns, our Tewyn range makes for wonderful kitchen and dining tables. The clear resin can have a colour added to it, to make translucent effect, solid colour or metal finish, (copper, iron, brass), which can also so be add to small splits or knot in the table top. Let us know if you’d like to add this customisation!",6-8 seater | 2200 x 1100 x 770mm,Oak,52mm,Straight edge burnt,3408 GBP,/dining-tables/tewyn,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722286-6GJ3VJTCS8PKDKMYR8CE/DSC_2435.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722162-3T1WU0Y5UCHUB7RL2OYY/DSC_2440.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634729515329-AA14XNP77OVVBWCKCQME/DSC_2426.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634730251360-AZ8IHI0BD822520K567N/DSC_2420.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634731240102-VQLRVN9TL8I30HPQYBCV/DSC_2415.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634733480695-J98Y2V2PO376UBPMNR4T/DSC_2318.jpg
https://www.burrandknot.com/all/p/tewyn-oak-chestnut,ad250344-6aab-4e2c-aa03-626c430dcc84,In stock,TEWYN,"A traditional table with a stylish twist, our Tewyn table is a one-off, show-stopping centrepiece, with carefully crafted clear resin frame legs that shows off the stunning raw wild live oak edge.Full of natural beauty and topped with a choice of chestnut or oak wood, both with beautiful grain patterns, our Tewyn range makes for wonderful kitchen and dining tables. The clear resin can have a colour added to it, to make translucent effect, solid colour or metal finish, (copper, iron, brass), which can also so be add to small splits or knot in the table top. Let us know if you’d like to add this customisation!",4-6 seater | 1800 x 900 x 770mm,Chestnut,52mm,Straight edge burnt,1870 GBP,/dining-tables/tewyn,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722286-6GJ3VJTCS8PKDKMYR8CE/DSC_2435.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722162-3T1WU0Y5UCHUB7RL2OYY/DSC_2440.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634729515329-AA14XNP77OVVBWCKCQME/DSC_2426.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634730251360-AZ8IHI0BD822520K567N/DSC_2420.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634731240102-VQLRVN9TL8I30HPQYBCV/DSC_2415.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634733480695-J98Y2V2PO376UBPMNR4T/DSC_2318.jpg
https://www.burrandknot.com/all/p/tewyn-oak-chestnut,0047db2d-d66e-4104-95c9-c951d70fef0e,In stock,TEWYN,"A traditional table with a stylish twist, our Tewyn table is a one-off, show-stopping centrepiece, with carefully crafted clear resin frame legs that shows off the stunning raw wild live oak edge.Full of natural beauty and topped with a choice of chestnut or oak wood, both with beautiful grain patterns, our Tewyn range makes for wonderful kitchen and dining tables. The clear resin can have a colour added to it, to make translucent effect, solid colour or metal finish, (copper, iron, brass), which can also so be add to small splits or knot in the table top. Let us know if you’d like to add this customisation!",6-8 seater | 2200 x 1100 x 770mm,Chestnut,52mm,Straight edge burnt,2101 GBP,/dining-tables/tewyn,https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722286-6GJ3VJTCS8PKDKMYR8CE/DSC_2435.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634728722162-3T1WU0Y5UCHUB7RL2OYY/DSC_2440.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634729515329-AA14XNP77OVVBWCKCQME/DSC_2426.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634730251360-AZ8IHI0BD822520K567N/DSC_2420.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634731240102-VQLRVN9TL8I30HPQYBCV/DSC_2415.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634733480695-J98Y2V2PO376UBPMNR4T/DSC_2318.jpg
